cod_estab,nombre,tipo,comuna,cod_comuna,region,servicio_salud,zona,inscritos_60,bajo_control_65,deteccion,ef_registro,deficit,score,prioridad,lat,lon
124457,Posta de Salud Rural Chayahue,Posta de Salud Rural (PSR),Calbuco,10102,Los Lagos,Servicio de Salud Del Reloncaví,rural,163,2,,1.268,0,0,Baja,-41.79575,-73.35745
124460,Posta de Salud Rural San Antonio (Calbuco),Posta de Salud Rural (PSR),Calbuco,10102,Los Lagos,Servicio de Salud Del Reloncaví,rural,321,1,,1.979,0,0,Baja,-41.775149,-73.23275
124461,Posta de Salud Rural San Agustín (Calbuco),Posta de Salud Rural (PSR),Calbuco,10102,Los Lagos,Servicio de Salud Del Reloncaví,rural,111,0,,1.268,0,0,Baja,-41.718646,-73.064838
124537,Posta de Salud Rural Chope,Posta de Salud Rural (PSR),Calbuco,10102,Los Lagos,Servicio de Salud Del Reloncaví,rural,286,1,,0.277,0,0,Baja,-41.81862,-73.07502
124554,Posta de Salud Rural Huayún,Posta de Salud Rural (PSR),Calbuco,10102,Los Lagos,Servicio de Salud Del Reloncaví,rural,94,0,,0.277,0,0,Baja,-41.70958,-73.2428
124412,Centro de Salud Familiar Cochamó,Centro de Salud Familiar (CESFAM),Cochamó,10103,Los Lagos,Servicio de Salud Del Reloncaví,rural,491,0,,3.457,0,0,Baja,-41.6641,-72.2958
124365,Centro de Salud Familiar Frutillar Alto,Centro de Salud Familiar (CESFAM),Frutillar,10105,Los Lagos,Servicio de Salud Del Reloncaví,mixto,3270,6,0.0262123197903014,4.017,0,0,Baja,-41.12948,-73.05945
124765,Centro Comunitario de Salud Familiar Pantanosa,Centro Comunitario de Salud Familiar (CECOSF),Frutillar,10105,Los Lagos,Servicio de Salud Del Reloncaví,mixto,813,1,,0.131,0,0,Baja,-41.1118,-73.05492
124330,Centro de Salud Familiar Los Muermos,Centro de Salud Familiar (CESFAM),Los Muermos,10106,Los Lagos,Servicio de Salud Del Reloncaví,rural,4770,7,0.0209643605870021,3.786,0,0,Baja,-41.39882,-73.45951
124465,Posta de Salud Rural Quillagua (Los Muermos),Posta de Salud Rural (PSR),Los Muermos,10106,Los Lagos,Servicio de Salud Del Reloncaví,rural,0,2,,-0.533,0.533,0,Baja,-41.482211,-73.747775
124370,Centro de Salud Familiar Los Volcanes,Centro de Salud Familiar (CESFAM),Llanquihue,10107,Los Lagos,Servicio de Salud Del Reloncaví,mixto,4173,4,,4.338,0,0,Baja,-41.26876,-72.99869
124325,Centro de Salud Familiar Carelmapu,Centro de Salud Familiar (CESFAM),Maullín,10108,Los Lagos,Servicio de Salud Del Reloncaví,rural,698,1,,3.5,0,0,Baja,-41.74115,-73.70161
124335,Centro de Salud Familiar Nº 1 Puerto Varas,Centro de Salud Familiar (CESFAM),Puerto Varas,10109,Los Lagos,Servicio de Salud Del Reloncaví,mixto,8497,14,0.02353771919501,4.597,0,0,Baja,-41.32902,-72.96906
124423,Posta de Salud Rural Nueva Braunau,Posta de Salud Rural (PSR),Puerto Varas,10109,Los Lagos,Servicio de Salud Del Reloncaví,mixto,363,3,,4.597,0,0,Baja,-41.32482,-73.0726
201696,Centro Comunitario de Salud Familiar DECHER,Centro Comunitario de Salud Familiar (CECOSF),Puerto Varas,10109,Los Lagos,Servicio de Salud Del Reloncaví,mixto,0,7,,1.168,0,0,Baja,-41.313291,-72.987584
133375,Centro de Salud Familiar Dr. René Tapia Salgado,Centro de Salud Familiar (CESFAM),Castro,10201,Los Lagos,Servicio de Salud Chiloé,mixto,4528,3,,4.229,0,0,Baja,-42.47437,-73.77202
133467,Posta de Salud Rural Puyán,Posta de Salud Rural (PSR),Castro,10201,Los Lagos,Servicio de Salud Chiloé,mixto,148,0,,1.714,0,0,Baja,-42.50873,-73.72288
133468,Centro Comunitario de Salud Familiar Rilán,Centro Comunitario de Salud Familiar (CECOSF),Castro,10201,Los Lagos,Servicio de Salud Chiloé,mixto,329,0,,0.73,0,0,Baja,-42.52041,-73.62747
133471,Posta de Salud Rural Yutuy,Posta de Salud Rural (PSR),Castro,10201,Los Lagos,Servicio de Salud Chiloé,mixto,104,0,,1.055,0,0,Baja,-42.51786,-73.75289
133776,Centro Comunitario de Salud Familiar Kintunien,Centro Comunitario de Salud Familiar (CECOSF),Castro,10201,Los Lagos,Servicio de Salud Chiloé,mixto,580,2,,-0.002,0.002,0,Baja,-42.46459,-73.77779
200009,Centro de Salud Familiar Quillahue,Centro de Salud Familiar (CESFAM),Castro,10201,Los Lagos,Servicio de Salud Chiloé,mixto,1997,6,0.0429215251448601,3.143,0,0,Baja,-42.46066,-73.79259
200442,Centro Comunitario de Salud Familiar Gamboa,Centro Comunitario de Salud Familiar (CECOSF),Castro,10201,Los Lagos,Servicio de Salud Chiloé,mixto,757,3,,0.386,0,0,Baja,-42.480916,-73.781801
133325,Centro de Salud Familiar Pudeto Bajo,Centro de Salud Familiar (CESFAM),Ancud,10202,Los Lagos,Servicio de Salud Chiloé,mixto,2372,0,,3.94,0,0,Baja,-41.87915,-73.79683
133390,Centro de Salud Familiar Dr. Manuel Ferreira Guzman,Centro de Salud Familiar (CESFAM),Ancud,10202,Los Lagos,Servicio de Salud Chiloé,mixto,6442,7,0.0155231294628997,2.813,0,0,Baja,-41.8668,-73.81661
133486,Posta de Salud Rural Chacao,Posta de Salud Rural (PSR),Ancud,10202,Los Lagos,Servicio de Salud Chiloé,mixto,84,2,,0.706,0,0,Baja,-41.82912,-73.5274
133489,Posta de Salud Rural Manao,Posta de Salud Rural (PSR),Ancud,10202,Los Lagos,Servicio de Salud Chiloé,mixto,9,0,,1.367,0,0,Baja,-41.88341,-73.52349
133542,Posta de Salud Rural Caulín,Posta de Salud Rural (PSR),Ancud,10202,Los Lagos,Servicio de Salud Chiloé,mixto,231,0,,1.029,0,0,Baja,-41.82633,-73.62745
133557,Posta de Salud Rural Coipomo,Posta de Salud Rural (PSR),Ancud,10202,Los Lagos,Servicio de Salud Chiloé,mixto,119,1,,0.706,0,0,Baja,-42.02493,-73.90644
200449,Centro Comunitario de Salud Familiar Puntra Degañ,Centro Comunitario de Salud Familiar (CECOSF),Ancud,10202,Los Lagos,Servicio de Salud Chiloé,mixto,201,2,,1.367,0,0,Baja,-42.14442,-73.71907
133345,Centro de Salud Familiar Chonchi,Centro de Salud Familiar (CESFAM),Chonchi,10203,Los Lagos,Servicio de Salud Chiloé,rural,3079,4,,4.233,0,0,Baja,-42.62453,-73.7675
133483,Posta de Salud Rural Petanes Bajos,Posta de Salud Rural (PSR),Chonchi,10203,Los Lagos,Servicio de Salud Chiloé,rural,0,1,,-1.751,1.751,0,Baja,-42.622737,-73.918767
133484,Posta de Salud Rural Rauco,Posta de Salud Rural (PSR),Chonchi,10203,Los Lagos,Servicio de Salud Chiloé,rural,5,1,,1.129,0,0,Baja,-42.54645,-73.79598
133554,Posta de Salud Rural Curaco de Vilupulli,Posta de Salud Rural (PSR),Chonchi,10203,Los Lagos,Servicio de Salud Chiloé,rural,44,0,,0.633,0,0,Baja,-42.59437,-73.86074
133512,Posta de Salud Rural Huyar Alto,Posta de Salud Rural (PSR),Curaco de Vélez,10204,Los Lagos,Servicio de Salud Chiloé,rural,0,1,,3.285,0,0,Baja,-42.40249,-73.56671
133350,Centro de Salud Familiar Dalcahue,Centro de Salud Familiar (CESFAM),Dalcahue,10205,Los Lagos,Servicio de Salud Chiloé,rural,3011,5,0.0237225411586089,3.061,0,0,Baja,-42.37922,-73.65206
133473,Posta de Salud Rural Quetalco,Posta de Salud Rural (PSR),Dalcahue,10205,Los Lagos,Servicio de Salud Chiloé,rural,26,1,,0.529,0,0,Baja,-42.31899,-73.5562
133496,Posta de Salud Rural Tenaún,Posta de Salud Rural (PSR),Dalcahue,10205,Los Lagos,Servicio de Salud Chiloé,rural,28,4,,0.921,0,0,Baja,-42.31577,-73.3866
133355,Centro de Salud Familiar Puqueldón,Centro de Salud Familiar (CESFAM),Puqueldón,10206,Los Lagos,Servicio de Salud Chiloé,rural,1008,1,,0.47,0,0,Baja,-42.5988,-73.6765
133477,Posta de Salud Rural Detif,Posta de Salud Rural (PSR),Puqueldón,10206,Los Lagos,Servicio de Salud Chiloé,rural,0,1,,-1.364,1.364,0,Baja,-42.68489,-73.55596
133499,Posta de Salud Rural Alqui,Posta de Salud Rural (PSR),Queilén,10207,Los Lagos,Servicio de Salud Chiloé,rural,32,1,,0.996,0,0,Baja,-42.98198,-73.4666
133500,Posta de Salud Rural Apeche,Posta de Salud Rural (PSR),Queilén,10207,Los Lagos,Servicio de Salud Chiloé,rural,16,2,,0.333,0,0,Baja,-42.834244,-73.618558
133501,Posta de Salud Rural Pío - Pío,Posta de Salud Rural (PSR),Queilén,10207,Los Lagos,Servicio de Salud Chiloé,rural,109,0,,0.656,0,0,Baja,-42.81525,-73.54212
133534,Posta de Salud Rural de CONTUY,Posta de Salud Rural (PSR),Queilén,10207,Los Lagos,Servicio de Salud Chiloé,rural,68,2,,3.636,0,0,Baja,-42.83526,-73.60461
133536,Posta de Salud Rural Pureo,Posta de Salud Rural (PSR),Queilén,10207,Los Lagos,Servicio de Salud Chiloé,rural,31,3,,2.461,0,0,Baja,-42.85865,-73.66488
133396,Centro de Salud Familiar Quellón,Centro de Salud Familiar (CESFAM),Quellón,10208,Los Lagos,Servicio de Salud Chiloé,mixto,3727,5,0.0191651653953774,5.181,0,0,Baja,-43.11444,-73.61254
133522,Posta de Salud Rural Curanue,Posta de Salud Rural (PSR),Quellón,10208,Los Lagos,Servicio de Salud Chiloé,mixto,38,1,,0.609,0,0,Baja,-43.03516,-73.56828
133523,Posta de Salud Rural Candelaria (Quellón),Posta de Salud Rural (PSR),Quellón,10208,Los Lagos,Servicio de Salud Chiloé,mixto,101,1,,1.104,0,0,Baja,-43.06352,-73.56214
133524,Posta de Salud Rural Compu,Posta de Salud Rural (PSR),Quellón,10208,Los Lagos,Servicio de Salud Chiloé,mixto,104,0,,1.104,0,0,Baja,-42.877799,-73.698668
133549,Posta de Salud Rural Chadmo Central,Posta de Salud Rural (PSR),Quellón,10208,Los Lagos,Servicio de Salud Chiloé,mixto,146,1,,1.104,0,0,Baja,-42.92164,-73.68547
133796,Centro Comunitario de Salud Familiar Rukalaf,Centro Comunitario de Salud Familiar (CECOSF),Quellón,10208,Los Lagos,Servicio de Salud Chiloé,mixto,397,2,,1.501,0,0,Baja,-43.1176,-73.63138
133797,Centro Comunitario de Salud Familiar Vista Hermosa,Centro Comunitario de Salud Familiar (CECOSF),Quellón,10208,Los Lagos,Servicio de Salud Chiloé,mixto,224,3,,0.609,0,0,Baja,-43.11766,-73.60235
200493,Centro Comunitario de Salud Familiar Villa Aytue,Centro Comunitario de Salud Familiar (CECOSF),Quellón,10208,Los Lagos,Servicio de Salud Chiloé,mixto,82,1,,1.85,0,0,Baja,-43.111504,-73.618482
133340,Centro de Salud Familiar Quemchi,Centro de Salud Familiar (CESFAM),Quemchi,10209,Los Lagos,Servicio de Salud Chiloé,rural,1749,2,,2.125,0,0,Baja,-42.1372908,-73.47450366
133492,Posta de Salud Rural Lliuco (Quemchi),Posta de Salud Rural (PSR),Quemchi,10209,Los Lagos,Servicio de Salud Chiloé,rural,64,4,,3.35,0,0,Baja,-42.03023,-73.47273
133493,Posta de Salud Rural Morrolobos,Posta de Salud Rural (PSR),Quemchi,10209,Los Lagos,Servicio de Salud Chiloé,rural,26,0,,0.64,0,0,Baja,-42.126726,-73.389938
133497,Posta de Salud Rural Quicaví,Posta de Salud Rural (PSR),Quemchi,10209,Los Lagos,Servicio de Salud Chiloé,rural,7,3,,1.482,0,0,Baja,-42.26747,-73.35307
133503,Posta de Salud Rural Quinchao,Posta de Salud Rural (PSR),Quinchao,10210,Los Lagos,Servicio de Salud Chiloé,rural,285,0,,0.896,0,0,Baja,-42.53985,-73.42386
133506,Centro Comunitario de Salud Familiar Isla Meulín,Centro Comunitario de Salud Familiar (CECOSF),Quinchao,10210,Los Lagos,Servicio de Salud Chiloé,rural,30,1,,0.153,0,0,Baja,-42.416416,-73.299654
133507,Posta de Salud Rural Isla Quenac,Posta de Salud Rural (PSR),Quinchao,10210,Los Lagos,Servicio de Salud Chiloé,rural,7,0,,0.153,0,0,Baja,-42.458186,-73.331314
133509,Posta de Salud Rural Isla Cahuach,Posta de Salud Rural (PSR),Quinchao,10210,Los Lagos,Servicio de Salud Chiloé,rural,14,0,,0.153,0,0,Baja,-42.5098,-73.2662
133511,Posta de Salud Rural Capilla Antigüa,Posta de Salud Rural (PSR),Quinchao,10210,Los Lagos,Servicio de Salud Chiloé,rural,12,0,,0.896,0,0,Baja,-42.633906,-73.267579
133703,Centro Comunitario de Salud Familiar Carlina Paillacar,Centro Comunitario de Salud Familiar (CECOSF),Quinchao,10210,Los Lagos,Servicio de Salud Chiloé,rural,21,1,,0.153,0,0,Baja,-42.5976,-73.21151
123300,Centro de Salud Familiar Dr. Pedro Jáuregui,Centro de Salud Familiar (CESFAM),Osorno,10301,Los Lagos,Servicio de Salud Osorno,,4870,63,0.184804928131417,2.099,0,0,Baja,-40.57302,-73.15832
123301,Centro de Salud Familiar Dr. Marcelo Lopetegui Adams,Centro de Salud Familiar (CESFAM),Osorno,10301,Los Lagos,Servicio de Salud Osorno,,10564,206,0.278574133174663,2.099,0,0,Baja,-40.57215,-73.12492
123302,Centro de Salud Familiar Ovejería,Centro de Salud Familiar (CESFAM),Osorno,10301,Los Lagos,Servicio de Salud Osorno,,2868,35,0.174337517433752,2.099,0,0,Baja,-40.58552,-73.14987
123303,Centro de Salud Familiar Rahue Alto,Centro de Salud Familiar (CESFAM),Osorno,10301,Los Lagos,Servicio de Salud Osorno,,5657,51,0.128791131089169,2.099,0,0,Baja,-40.5914,-73.16979
123306,Centro de Salud Familiar Pampa Alegre,Centro de Salud Familiar (CESFAM),Osorno,10301,Los Lagos,Servicio de Salud Osorno,,5031,67,0.19024902745833,2.099,0,0,Baja,-40.56378,-73.15344
123310,Centro de Salud Familiar Quinto Centenario,Centro de Salud Familiar (CESFAM),Osorno,10301,Los Lagos,Servicio de Salud Osorno,,4268,35,0.117150890346767,2.099,0,0,Baja,-40.56792,-73.17099
123701,Centro Comunitario de Salud Familiar Manuel Rodríguez,Centro Comunitario de Salud Familiar (CECOSF),Osorno,10301,Los Lagos,Servicio de Salud Osorno,,349,7,0.286532951289398,2.099,0,0,Baja,-40.58204,-73.11421
123422,Posta de Salud Rural Rupanco,Posta de Salud Rural (PSR),Puerto Octay,10302,Los Lagos,Servicio de Salud Osorno,rural,330,0,,0.379,0,0,Baja,-40.83015,-72.89012
123424,Posta de Salud Rural Piedras Negras,Posta de Salud Rural (PSR),Puerto Octay,10302,Los Lagos,Servicio de Salud Osorno,rural,155,0,,0.77,0,0,Baja,-40.88598,-72.47821
123307,Centro de Salud Familiar Purranque,Centro de Salud Familiar (CESFAM),Purranque,10303,Los Lagos,Servicio de Salud Osorno,mixto,5621,31,0.0787861844613312,3.617,0,0,Baja,-40.91304,-73.15482
123411,Centro Comunitario de Salud Familiar Corte Alto,Centro Comunitario de Salud Familiar (CECOSF),Purranque,10303,Los Lagos,Servicio de Salud Osorno,mixto,0,1,,2.161,0,0,Baja,-40.954439,-73.161536
123413,Posta de Salud Rural Coligual,Posta de Salud Rural (PSR),Purranque,10303,Los Lagos,Servicio de Salud Osorno,mixto,1,0,,0.594,0,0,Baja,-40.93519,-73.47159
200455,Centro Comunitario de Salud Familiar Barrio Estación,Centro Comunitario de Salud Familiar (CECOSF),Purranque,10303,Los Lagos,Servicio de Salud Osorno,mixto,0,9,,-0.135,0.135,0,Baja,-40.91027,-73.17209
123304,Centro de Salud Familiar Entre Lagos,Centro de Salud Familiar (CESFAM),Puyehue,10304,Los Lagos,Servicio de Salud Osorno,rural,3421,14,0.0584624378836598,3.517,0,0,Baja,-40.6844,-72.60264
123705,Centro Comunitario de Salud Familiar El Encanto,Centro Comunitario de Salud Familiar (CECOSF),Puyehue,10304,Los Lagos,Servicio de Salud Osorno,rural,89,2,,1.124,0,0,Baja,-40.76724,-72.44009
123309,Centro de Salud Familiar Practicante Pablo Araya (Ex Río Negro),Centro de Salud Familiar (CESFAM),Río Negro,10305,Los Lagos,Servicio de Salud Osorno,rural,2504,7,0.0399361022364217,3.094,0,0,Baja,-40.79306,-73.21565
123311,Centro de Salud Familiar Bahía Mansa,Centro de Salud Familiar (CESFAM),San Juan de la Costa,10306,Los Lagos,Servicio de Salud Osorno,rural,891,2,,2.4,0,0,Baja,-40.5867,-73.73336
123312,Centro de Salud Familiar Puaucho,Centro de Salud Familiar (CESFAM),San Juan de la Costa,10306,Los Lagos,Servicio de Salud Osorno,rural,1250,19,0.217142857142857,2.843,0,0,Baja,-40.60509,-73.46802
123430,Posta de Salud Rural Purrehuín,Posta de Salud Rural (PSR),San Juan de la Costa,10306,Los Lagos,Servicio de Salud Osorno,rural,119,0,,0.7,0,0,Baja,-40.563754,-73.439822
123305,Centro de Salud Familiar San Pablo,Centro de Salud Familiar (CESFAM),San Pablo,10307,Los Lagos,Servicio de Salud Osorno,rural,2874,6,0.0298240381747689,4.286,0,0,Baja,-40.40656,-73.00791
123432,Posta de Salud Rural La Poza,Posta de Salud Rural (PSR),San Pablo,10307,Los Lagos,Servicio de Salud Osorno,rural,7,3,,0.065,0,0,Baja,-40.509684,-72.902238
124519,Posta de Salud Rural Buill,Posta de Salud Rural (PSR),Chaitén,10401,Los Lagos,Servicio de Salud Del Reloncaví,rural,49,0,,0.938,0,0,Baja,-42.40182,-72.71769
124532,Posta de Salud Rural El Frío o Santa Lucía,Posta de Salud Rural (PSR),Chaitén,10401,Los Lagos,Servicio de Salud Del Reloncaví,rural,63,0,,0.938,0,0,Baja,-43.41555,-72.36728
124533,Posta de Salud Rural Chana,Posta de Salud Rural (PSR),Chaitén,10401,Los Lagos,Servicio de Salud Del Reloncaví,rural,1,0,,1.44,0,0,Baja,-42.745111,-72.831228
124548,Posta de Salud Rural Hueque,Posta de Salud Rural (PSR),Chaitén,10401,Los Lagos,Servicio de Salud Del Reloncaví,rural,78,0,,0.193,0,0,Baja,-42.24919,-72.73722
124550,Posta de Salud Rural Casa de Pesca,Posta de Salud Rural (PSR),Chaitén,10401,Los Lagos,Servicio de Salud Del Reloncaví,rural,25,0,,0.193,0,0,Baja,-42.56428,-72.82447
124535,Posta de Salud Rural El Azul,Posta de Salud Rural (PSR),Futaleufú,10402,Los Lagos,Servicio de Salud Del Reloncaví,mixto,43,0,,1.79,0,0,Baja,-43.3231,-72.00914
124380,Centro de Salud Familiar Río Negro Hornopirén,Centro de Salud Familiar (CESFAM),Hualaihué,10403,Los Lagos,Servicio de Salud Del Reloncaví,rural,1490,2,,2.816,0,0,Baja,-41.96271,-72.4689
124418,Posta de Salud Rural Rolecha,Posta de Salud Rural (PSR),Hualaihué,10403,Los Lagos,Servicio de Salud Del Reloncaví,rural,0,1,,0.343,0,0,Baja,-41.92205,-72.84755
124419,Posta de Salud Rural Contao,Posta de Salud Rural (PSR),Hualaihué,10403,Los Lagos,Servicio de Salud Del Reloncaví,rural,1,0,,1.482,0,0,Baja,-41.80106,-72.72146
124420,Centro Comunitario de Salud Familiar Hualaihué,Centro Comunitario de Salud Familiar (CECOSF),Hualaihué,10403,Los Lagos,Servicio de Salud Del Reloncaví,rural,0,1,,1.482,0,0,Baja,-42.02333,-72.68656
124534,Posta de Salud Rural Puerto Ramírez,Posta de Salud Rural (PSR),Palena,10404,Los Lagos,Servicio de Salud Del Reloncaví,mixto,20,0,,0.869,0,0,Baja,-43.481403,-72.128405
124536,Posta de Salud Rural El Malito,Posta de Salud Rural (PSR),Palena,10404,Los Lagos,Servicio de Salud Del Reloncaví,mixto,22,0,,2.341,0,0,Baja,-43.61861,-72.00663
125300,CESFAM  Víctor Domingo Silva,Consultorio General Urbano (CGU),Coyhaique,11101,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,mixto,3374,3,,1.742,0,0,Baja,-45.58272,-72.06043
125301,Consultorio Alejandro Gutiérrez,Consultorio General Urbano (CGU),Coyhaique,11101,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,mixto,4999,11,0.0314348584002515,1.085,0,0,Baja,-45.57986,-72.04638
125414,Posta de Salud Rural Valle Simpson,Posta de Salud Rural (PSR),Coyhaique,11101,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,mixto,2,0,,1.085,0,0,Baja,-45.71442,-72.08107
125415,Posta de Salud Rural Villa Ortega,Posta de Salud Rural (PSR),Coyhaique,11101,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,mixto,1,0,,0.617,0,0,Baja,-45.37192,-71.99313
200359,Centro Comunitario de Salud Familiar Alejandro Gutierrez,Centro Comunitario de Salud Familiar (CECOSF),Coyhaique,11101,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,mixto,0,2,,-2.555,2.555,0,Baja,-45.57408,-72.07655
125404,Posta de Salud Rural Lago Verde,Posta de Salud Rural (PSR),Lago Verde,11102,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,rural,0,1,,0.564,0,0,Baja,-44.24014,-71.8513
125405,Posta de Salud Rural La Tapera,Posta de Salud Rural (PSR),Lago Verde,11102,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,rural,4,0,,1.602,0,0,Baja,-44.6443,-71.67117
125402,Posta de Salud Rural Puerto Aguirre,Posta de Salud Rural (PSR),Aisén,11201,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,mixto,9,2,,0.735,0,0,Baja,-45.16343,-73.52313
125418,Centro Comunitario de Salud Familiar  Villa Mañihuales,Centro Comunitario de Salud Familiar (CECOSF),Aisén,11201,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,mixto,67,2,,1.115,0,0,Baja,-45.17201,-72.14587
200380,Centro de Salud Familiar Puerto Aysen,Centro de Salud Familiar (CESFAM),Aisén,11201,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,mixto,77,15,1.2,3.426,0,0,Baja,-45.405278,-72.702222
125442,Centro de Salud Familiar La Junta,Centro de Salud Familiar (CESFAM),Cisnes,11202,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,mixto,1,6,,3.986,0,0,Baja,-43.97125,-72.40613
125401,Posta de Salud Rural Melinka,Posta de Salud Rural (PSR),Guaitecas,11203,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,urbano,1,2,,0.243,0,0,Baja,-43.896661,-73.745897
125407,Posta de Salud Rural Bahía Murta,Posta de Salud Rural (PSR),Río Ibáñez,11402,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,rural,3,0,,0.214,0,0,Baja,-46.458216,-72.673995
125408,Posta de Salud Rural Puerto Sánchez,Posta de Salud Rural (PSR),Río Ibáñez,11402,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,rural,0,1,,-0.128,0.128,0,Baja,-46.59205,-72.57875
125412,Posta de Salud Rural Río Tranquilo,Posta de Salud Rural (PSR),Río Ibáñez,11402,Aysén del General Carlos Ibañez del Campo,Servicio de Salud Aysén,rural,25,1,,1.066,0,0,Baja,-46.62364,-72.67736
